device,date,hour,sleep_time,active_volume,avg_packet_size,mean_rate,peak_to_mean_rate,active_time,num_servers,num_protocols,unique_dns_reqs,dns_interval,ntp_interval
08-21-ef-3b-fc-e3,16-10-05,01,14.2326,6063.44,214.33,124.93,117.342,8.40984,39,12,3,28376785.881215,N/A
08-21-ef-3b-fc-e3,16-10-05,02,13.9,4082.39,209.60,96.78,109.745,7.46429,48,13,3,34316193.337415,N/A
08-21-ef-3b-fc-e3,16-10-05,03,57.8276,6275.7,248.69,41.03,313.604,7.43478,14,7,3,134145435.304701,N/A
08-21-ef-3b-fc-e3,16-10-05,04,27.1667,4427.79,232.98,53.08,161.142,8.07692,19,7,3,92225152.677575,N/A
08-21-ef-3b-fc-e3,16-10-05,05,11.3537,4539.54,211.56,114.62,163.11,8.22472,51,13,3,27841651.871322,N/A
08-21-ef-3b-fc-e3,16-10-05,06,10.4826,4424.2,217.96,124.28,129.935,8.7907,42,12,3,24593519.997994,N/A
08-21-ef-3b-fc-e3,16-10-05,07,24.0916,5547.89,250.70,70.46,129.346,8.66667,27,13,2,77663887.441610,N/A
08-21-ef-3b-fc-e3,16-10-05,08,20.46,5073.1,312.53,113.42,228.071,6.96774,34,13,2,50883392.801646,N/A
08-21-ef-3b-fc-e3,16-10-05,09,24.4809,6414.13,288.57,93.00,319.421,7.38462,35,14,3,39881675.055137,N/A
08-21-ef-3b-fc-e3,16-10-05,10,9.96667,4743.73,199.73,122.75,33.7667,8.7,32,13,3,113509461.982721,N/A
08-21-ef-3b-fc-e3,16-10-05,11,2.03571,26598.8,300.32,946.10,36.2076,16.35,44,16,3,31396313.301490,N/A
08-21-ef-3b-fc-e3,16-10-05,12,10.6923,2848.75,175.00,85.68,61.3626,6.9375,17,11,2,122969375.044904,N/A
08-21-ef-3b-fc-e3,16-10-05,13,29.6697,7559.16,267.66,91.33,378.848,7.53488,34,14,3,35134193.126912,N/A
08-21-ef-3b-fc-e3,16-10-05,14,10.6216,1789.76,141.63,45.29,64.2627,8.69663,17,10,3,15212783.139965,N/A
08-21-ef-3b-fc-e3,16-10-05,15,2.48852,42848.1,348.31,1242.06,162.721,18.7732,106,232,4,5465345.650933,580.550833
08-21-ef-3b-fc-e3,16-10-05,16,2.98857,270974,587.18,4912.98,614.764,27.5789,160,237,4,3707655.828361,N/A
08-21-ef-3b-fc-e3,16-10-05,17,1.65,619504,407.52,18059.04,11.8652,22.0485,69,169,5,6738130.602879,N/A
08-21-ef-3b-fc-e3,16-10-05,18,2.49923,96744.7,354.14,2964.05,68.7443,17.7818,105,245,4,5366015.662020,1055.162283
08-21-ef-3b-fc-e3,16-10-05,19,3.32162,52130.2,373.93,2627.56,63.1418,9.40678,70,47,5,8680341.034374,N/A
08-21-ef-3b-fc-e3,16-10-05,20,3.40036,34023.3,398.96,1618.03,181.418,9.84211,77,34,4,9903768.974839,N/A
08-21-ef-3b-fc-e3,16-10-05,21,2.4,1565.51,157.77,97.98,62.841,8.67568,13,8,3,245943625.210533,N/A
14-cc-20-51-33-ea,16-10-05,00,0,N/A,93.74,561.87,12.2869,N/A,130,33,4,4554288.847079,27.442801
14-cc-20-51-33-ea,16-10-05,01,0,N/A,99.27,608.28,24.6038,N/A,134,32,4,4806492.454849,26.936036
14-cc-20-51-33-ea,16-10-05,02,0,N/A,98.85,606.40,21.4471,N/A,146,32,4,4822211.711265,30.177662
14-cc-20-51-33-ea,16-10-05,03,0,N/A,94.11,552.36,17.8059,N/A,114,29,4,5589395.395481,29.259272
14-cc-20-51-33-ea,16-10-05,04,0,N/A,95.05,556.46,15.6123,N/A,131,32,4,5159454.491128,31.058129
14-cc-20-51-33-ea,16-10-05,05,0,N/A,99.53,624.08,30.107,N/A,155,34,4,4020729.112186,28.131341
14-cc-20-51-33-ea,16-10-05,06,0,N/A,101.80,658.58,29.2574,N/A,152,31,4,3652502.969999,28.318893
14-cc-20-51-33-ea,16-10-05,07,0,N/A,96.57,582.30,17.2245,N/A,129,32,3,5070841.181118,28.426267
14-cc-20-51-33-ea,16-10-05,08,0,N/A,165.09,1242.62,36.3377,N/A,134,32,3,4540364.280762,28.455081
14-cc-20-51-33-ea,16-10-05,09,0.00250209,1500175,143.87,1086.75,40.1049,1827,132,33,4,4568489.113315,28.490204
14-cc-20-51-33-ea,16-10-05,10,0,N/A,193.09,1745.19,24.6581,N/A,132,34,4,4669701.214250,28.403001
14-cc-20-51-33-ea,16-10-05,11,0,N/A,261.66,4513.37,51.6593,N/A,227,39,5,1543545.174727,26.116458
14-cc-20-51-33-ea,16-10-05,12,0,N/A,92.12,535.52,12.7393,N/A,113,31,4,5675510.762677,28.622676
14-cc-20-51-33-ea,16-10-05,13,0,N/A,118.31,800.09,57.8295,N/A,251,97,4,3661628.778531,26.459038
14-cc-20-51-33-ea,16-10-05,14,0,N/A,670.77,35301.05,60.2279,N/A,853,347,5,788690.531150,27.086763
14-cc-20-51-33-ea,16-10-05,15,0,N/A,431.09,13639.55,89.5094,N/A,496,122,4,950189.054326,26.302328
14-cc-20-51-33-ea,16-10-05,16,0,N/A,369.47,9222.80,327.977,N/A,392,90,4,1117914.533091,28.202930
14-cc-20-51-33-ea,16-10-05,17,0,N/A,368.16,20460.58,12.8173,N/A,200,185,4,1939094.350121,28.313269
14-cc-20-51-33-ea,16-10-05,18,0,N/A,417.97,17407.72,139.051,N/A,325,99,4,976607.808698,28.190407
14-cc-20-51-33-ea,16-10-05,19,0,N/A,250.09,6893.85,38.4336,N/A,317,65,4,980503.653729,29.439998
14-cc-20-51-33-ea,16-10-05,20,0,N/A,294.52,6168.48,211.396,N/A,268,49,4,1031210.055291,28.223127
14-cc-20-51-33-ea,16-10-05,21,0,N/A,306.54,6785.30,69.1489,N/A,336,33,4,929845.745481,28.864769
14-cc-20-51-33-ea,16-10-05,22,0,N/A,327.06,5199.53,119.541,N/A,241,28,4,1388211.469333,28.384381
14-cc-20-51-33-ea,16-10-05,23,0,N/A,92.16,516.58,12.3495,N/A,104,25,3,4640479.219026,27.488502
18-b4-30-25-be-e4,16-10-05,00,0,N/A,216.04,1725.54,1.72021,N/A,12,8,2,368896697.839491,N/A
18-b4-30-25-be-e4,16-10-05,23,0,N/A,217.04,1587.88,1.73286,N/A,12,9,2,491889864.427297,N/A
18-b7-9e-02-20-44,16-10-05,00,14.3235,456.962,86.60,10.39,52.8735,7.5375,4,4,2,210798438.745618,N/A
18-b7-9e-02-20-44,16-10-05,01,15.4375,463.468,85.32,10.39,63.5027,7.17722,4,4,2,163954740.561841,N/A
18-b7-9e-02-20-44,16-10-05,02,14.715,479.026,85.70,10.38,52.9405,7.73684,4,4,2,163955140.323874,N/A
18-b7-9e-02-20-44,16-10-05,03,13.5561,518.767,84.79,10.82,50.7813,8.67123,4,5,2,184450020.088598,N/A
18-b7-9e-02-20-44,16-10-05,04,14.2829,502.892,86.80,10.63,60.1308,8.18919,4,4,2,163955973.282317,N/A
18-b7-9e-02-20-44,16-10-05,05,15.0765,519,85.94,10.65,57.6331,8.04167,4,4,2,184450882.423726,N/A
18-b7-9e-02-20-44,16-10-05,06,15.6632,551.232,86.67,10.83,60.9279,8.13043,8,5,2,163956773.245599,19.989057
18-b7-9e-02-20-44,16-10-05,07,15.5654,517.169,88.94,10.49,66.8966,7.94366,4,4,2,163957173.451592,N/A
18-b7-9e-02-20-44,16-10-05,08,15.5654,504.459,87.90,10.69,51.4161,7.62162,4,5,2,184452232.736415,N/A
18-b7-9e-02-20-44,16-10-05,09,15.6158,733.82,99.45,12.80,85.0232,9.19672,4,5,2,163957939.858280,N/A
18-b7-9e-02-20-44,16-10-05,10,16.5495,570.877,85.93,10.49,65.1599,8.26154,4,4,2,147562537.055102,N/A
18-b7-9e-02-20-44,16-10-05,11,16.6243,529.2,84.94,10.48,61.8991,7.62857,4,4,2,163958775.375225,N/A
18-b7-9e-02-20-44,16-10-05,12,13.375,537.261,84.23,10.53,52.1878,9.26087,4,4,2,163959174.467716,N/A
18-b7-9e-02-20-44,16-10-05,13,14.0481,488.873,84.86,10.94,56.1127,7.78481,4,5,2,184454521.380128,N/A
18-b7-9e-02-20-44,16-10-05,14,15.9465,545.522,86.70,10.67,64.0167,8,4,4,2,163959974.763503,N/A
18-b7-9e-02-20-44,16-10-05,15,16.1514,546.913,86.92,10.70,62.2345,7.91304,4,4,2,163960374.522336,N/A
18-b7-9e-02-20-44,16-10-05,16,11.3902,7636.44,312.41,153.24,269.314,10.2676,6,7,3,23422967.722722,N/A
18-b7-9e-02-20-44,16-10-05,17,15.1385,463.276,86.78,10.09,54.4779,7.57895,4,4,2,210807180.057316,N/A
18-b7-9e-02-20-44,16-10-05,18,15,753.975,126.16,17.40,310.143,7.18519,10,8,3,86803197.224290,18.793892
18-b7-9e-02-20-44,16-10-05,19,14.3971,481.934,85.02,10.43,62.6929,7.89474,5,5,3,163961940.227220,N/A
18-b7-9e-02-20-44,16-10-05,20,15.0612,478.12,88.60,10.29,59.6576,7.72,4,4,2,184457670.107965,N/A
18-b7-9e-02-20-44,16-10-05,21,15.3731,602.078,87.84,11.03,56.1242,8.90625,4,4,2,122972080.226602,N/A
18-b7-9e-02-20-44,16-10-05,22,16.5659,571.299,86.77,10.80,64.8829,8.01493,4,4,2,147566858.052731,N/A
18-b7-9e-02-20-44,16-10-05,23,15.3264,523.493,85.47,10.85,58.9271,7.84932,4,5,2,163963574.706767,N/A
30-8c-fb-2f-e4-b2,16-10-05,00,0.0201342,81684.6,97.08,195.32,2.51963,413.25,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,01,0.00250209,408725,96.78,190.63,2.29138,2124,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,02,0.030303,52949.4,96.78,190.83,3.00115,274.5,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,03,0.0201342,82186.6,96.95,197.79,3.15512,413.25,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,04,0.0252101,63390.9,97.10,190.33,3.28234,330,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,05,0.0252101,63589.1,97.21,191.14,3.77396,330,3,3,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,06,0.0277544,58575.2,97.18,192.98,6.06805,299.727,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,07,0.0100334,44135.2,97.48,197.55,5.92745,228.75,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,08,0.00500835,95030.5,118.92,328.57,19.7488,492,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,09,0.00250209,343067,114.06,346.84,17.9959,924,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,10,0.0150754,215401,116.96,429.62,14.9746,502,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,11,0.00500835,2.24003e+06,184.07,1266.03,5.73355,1696.5,3,3,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,12,0.0075188,150198,97.96,207.78,4.00181,735,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,13,0.0075188,163602,106.94,248.28,26.6338,765,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,14,0.0075188,782436,149.07,750.12,9.0206,1007,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,15,0.0100334,1.11999e+06,165.11,974.76,7.92921,1106,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,16,0.00250209,1050782,154.66,733.73,10.242,1527,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,17,0.0100334,208316,112.18,275.25,27.1477,699.75,3,3,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,18,0.00250209,70966,172.84,1142.38,6.28135,324,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,19,0.00500835,1796051,179.30,1157.03,6.00193,1362,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,20,0.00250209,1507380,170.20,1185.20,5.91211,1527,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,21,0,N/A,173.80,1283.05,5.38703,N/A,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,22,0.0125523,530312,156.82,750.70,16.1807,663,2,2,N/A,N/A,N/A
30-8c-fb-2f-e4-b2,16-10-05,23,0.00500835,192128,96.99,190.31,2.42181,1005,3,3,N/A,N/A,N/A
44-65-0d-56-cc-d3,16-10-05,00,4.06719,710.355,97.31,61.07,109.082,4.93485,20,9,3,18678346.671281,73.994988
44-65-0d-56-cc-d3,16-10-05,01,3.70654,718.862,97.71,61.28,109.476,5.24013,19,8,3,18917858.534745,79.793609
44-65-0d-56-cc-d3,16-10-05,02,4.2024,743.2,97.85,62.31,70.3595,4.96,23,8,3,17158100.121531,94.574999
44-65-0d-56-cc-d3,16-10-05,03,4.22289,630.735,90.22,54.34,48.1377,4.81553,20,7,3,19415792.257604,91.312237
44-65-0d-56-cc-d3,16-10-05,04,3.8908,715.289,97.50,59.94,59.8722,5.19269,24,8,3,18678527.949780,107.429601
44-65-0d-56-cc-d3,16-10-05,05,3.83429,746.473,95.56,61.66,62.1113,5.31081,24,8,3,17158226.922131,83.847305
44-65-0d-56-cc-d3,16-10-05,06,3.69832,698.262,91.34,55.57,97.8012,5.62238,21,9,3,19415933.047241,89.912487
44-65-0d-56-cc-d3,16-10-05,07,4.01176,685.844,95.40,61.47,83.0805,4.77187,22,8,3,17360170.964981,82.968517
44-65-0d-56-cc-d3,16-10-05,08,4.16534,691.388,96.11,62.65,87.6515,4.60615,20,8,3,16961128.820898,84.015697
44-65-0d-56-cc-d3,16-10-05,09,3.56387,767.574,93.39,57.71,94.2279,6.07778,19,7,3,17778576.178966,84.498888
44-65-0d-56-cc-d3,16-10-05,10,3.80835,661.062,95.63,59.02,62.1167,4.93125,20,8,3,18918274.651768,82.633051
44-65-0d-56-cc-d3,16-10-05,11,4.10277,746.378,96.78,63.22,85.2973,4.98355,21,8,3,16961253.642740,71.663082
44-65-0d-56-cc-d3,16-10-05,12,4.182,672.382,98.19,60.39,66.8106,4.64907,19,9,3,18678893.087473,80.362785
44-65-0d-56-cc-d3,16-10-05,13,3.98447,698.54,94.25,60.49,85.6763,4.9582,21,8,3,17360426.910767,73.736977
44-65-0d-56-cc-d3,16-10-05,14,4.59831,4860.11,357.53,396.75,489.199,4.80205,30,12,5,10930665.221448,94.281059
44-65-0d-56-cc-d3,16-10-05,15,5.72927,766.925,90.82,54.74,53.2683,4.81176,19,8,4,19164200.064874,92.454816
44-65-0d-56-cc-d3,16-10-05,16,5.72195,854.592,97.81,59.95,57.8561,4.884,21,8,3,18679075.468625,83.177866
44-65-0d-56-cc-d3,16-10-05,17,5.54394,916.388,96.45,61.94,88.0773,5.19421,18,8,3,17360596.810109,84.122892
44-65-0d-56-cc-d3,16-10-05,18,5.38028,912.316,95.84,62.53,68.7317,5.21311,27,8,3,17360639.653848,95.178832
44-65-0d-56-cc-d3,16-10-05,19,4.57595,938.029,97.64,62.23,79.7296,5.96218,22,8,3,18217996.840914,103.659757
44-65-0d-56-cc-d3,16-10-05,20,5.18993,864.201,94.96,62.58,54.9637,5.05019,21,9,3,17567399.667554,81.256037
44-65-0d-56-cc-d3,16-10-05,21,5.42689,785.243,91.42,56.32,61.8521,4.96471,17,7,3,19164481.149444,85.199038
44-65-0d-56-cc-d3,16-10-05,22,5.83784,896.004,98.53,62.16,56.7604,4.89157,22,8,3,17995957.425854,91.764230
44-65-0d-56-cc-d3,16-10-05,23,5.09255,849.461,96.27,63.46,53.7896,4.96629,19,8,3,17158979.846626,73.061017
50-c7-bf-00-56-39,16-10-05,00,83.2683,269.103,86.38,2.30,108.024,4.03448,4,4,2,1475589470.613009,N/A
50-c7-bf-00-56-39,16-10-05,01,65.4231,426.757,120.96,4.46,456.101,4.13514,5,4,2,737796536.658638,N/A
50-c7-bf-00-56-39,16-10-05,02,62.9412,438.686,122.64,4.60,442.068,4.28571,4,4,2,737798338.090474,N/A
50-c7-bf-00-56-39,16-10-05,03,89.1081,251.677,85.88,2.32,106.97,3.48387,4,4,2,1475600279.199144,N/A
50-c7-bf-00-56-39,16-10-05,04,64.9412,441.421,126.86,4.87,453.424,3.94737,5,5,2,737801941.018538,N/A
50-c7-bf-00-56-39,16-10-05,05,85.65,236.312,84.06,2.28,108.971,3.5625,4,4,2,1475607484.935248,N/A
50-c7-bf-00-56-39,16-10-05,06,62.4118,434.556,122.04,4.72,430.441,4.16667,5,4,2,737805543.758500,N/A
50-c7-bf-00-56-39,16-10-05,07,64.68,492.938,124.98,4.69,470.721,4.59375,5,4,2,737807345.179700,N/A
50-c7-bf-00-56-39,16-10-05,08,80.3415,252.267,84.25,2.25,108.15,4,4,4,2,1475618293.328922,N/A
50-c7-bf-00-56-39,16-10-05,09,67.9592,460,122.96,4.53,440.06,4.23529,4,4,2,737810948.449506,N/A
50-c7-bf-00-56-39,16-10-05,10,61.8,443.359,123.03,4.87,441.787,4.15385,5,5,2,737812749.950507,N/A
50-c7-bf-00-56-39,16-10-05,11,57.3818,833.281,165.21,8.07,85.2454,5.0625,6,6,2,1475629102.819215,N/A
50-c7-bf-00-56-39,16-10-05,12,70.4348,461.242,125.57,4.54,486.853,4.09091,5,4,2,737816352.835440,N/A
50-c7-bf-00-56-39,16-10-05,13,71.2826,277,89.55,2.94,76.5393,3.77143,6,5,2,491878780.419678,16.223695
50-c7-bf-00-56-39,16-10-05,14,65.6471,437.051,121.28,4.89,445.616,3.84615,6,4,2,295127994.080368,26.041580
50-c7-bf-00-56-39,16-10-05,15,83.6341,248.706,87.90,2.43,102.262,3.52941,4,4,2,1475643573.109409,N/A
50-c7-bf-00-56-39,16-10-05,16,68.52,445.139,126.92,4.69,471.301,4,5,5,2,737823587.930712,N/A
50-c7-bf-00-56-39,16-10-05,17,66.6735,380.537,120.45,4.59,481.418,3.5122,5,4,2,491883596.289968,N/A
50-c7-bf-00-56-39,16-10-05,18,54.45,819.075,112.86,9.69,185.142,4.35,6,12,2,1475654391.614037,N/A
50-c7-bf-00-56-39,16-10-05,19,67.98,468.114,123.93,4.64,486.744,4.2,5,5,2,737828082.066586,N/A
50-c7-bf-00-56-39,16-10-05,20,69.3673,445.371,123.52,4.42,486.073,4.11429,5,4,2,737830216.543662,N/A
50-c7-bf-00-56-39,16-10-05,21,81.4286,249.581,83.91,2.32,106.943,3.77419,4,4,2,1475661607.468623,N/A
50-c7-bf-00-56-39,16-10-05,22,70.8125,416.342,120.61,4.50,491.385,3.71053,5,4,2,737833172.334612,N/A
50-c7-bf-00-56-39,16-10-05,23,90.1579,244.645,84.43,2.17,114.267,3.58065,4,4,2,1475668813.116862,N/A
70-5a-0f-e4-9b-c0,16-10-05,00,14.2098,225.991,66.03,7.08,17.3401,5.56364,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,01,14.5419,219.887,66.74,7.13,25.7415,5.26957,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,02,14.5545,213.713,66.34,7.06,25.6634,5.1913,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,03,14.5862,208.975,66.91,6.92,31.9532,5.13559,9,4,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,04,14.3235,222.689,67.00,7.53,29.0525,5.11765,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,05,14.2427,215.133,67.25,7.31,21.2529,5.1,11,6,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,06,14.5171,206.675,66.33,6.93,26.1291,5.1,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,07,13.9665,216.183,67.25,7.42,24.4101,5.15,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,08,13.7689,239.316,69.49,7.90,27.9846,5.41026,9,4,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,09,14.8788,205.632,66.50,7.39,18.0586,4.68,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,10,14.2098,224.652,67.02,7.26,24.9408,5.41071,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,11,14.0145,336.352,104.10,11.86,295.817,4.9918,14,7,5,105401959.674912,N/A
70-5a-0f-e4-9b-c0,16-10-05,12,14.0913,230.892,67.68,7.32,24.7583,5.54054,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-10-05,13,14.0913,618.52,146.34,22.11,771.261,4.88976,11,7,3,368909019.566594,N/A
70-5a-0f-e4-9b-c0,16-10-05,14,5.34906,238748,1064.61,9380.77,85.2346,9.1295,16,15,6,54653256.213097,N/A
70-5a-0f-e4-9b-c0,16-10-05,15,12.7566,1128.14,196.67,37.75,114.491,5.67227,11,7,4,134149214.898553,N/A
70-5a-0f-e4-9b-c0,16-10-05,16,12.6053,476,105.82,16.48,261.306,5.53659,10,5,3,737822153.319434,N/A
70-5a-0f-e4-9b-c0,16-10-05,17,13.7488,560.194,107.02,17.15,253.354,5.83333,13,9,3,737823953.364379,N/A
70-5a-0f-e4-9b-c0,16-10-05,18,6.92373,27671.1,554.95,1095.64,114.758,7.61871,17,14,4,86803186.455409,N/A
70-5a-0f-e4-9b-c0,16-10-05,19,5.85149,15081.4,414.54,852.23,136.853,6.71591,15,13,4,73782836.323988,N/A
70-5a-0f-e4-9b-c0,16-10-05,20,8.15217,2813.29,214.51,137.16,221.733,5.50286,11,9,3,737829353.543077,N/A
70-5a-0f-e4-9b-c0,16-10-05,21,7.42609,3167.6,229.06,150.71,151.421,6.03509,24,26,7,21080900.668087,N/A
70-5a-0f-e4-9b-c0,16-10-05,22,7.67463,728.29,62.23,28.23,191.253,7.23913,14,20,4,368916682.121898,N/A
70-5a-0f-e4-9b-c0,16-10-05,23,13.5767,220.624,64.36,7.33,24.6881,5.4359,8,3,N/A,N/A,N/A
70-ee-50-03-b8-ac,16-10-05,00,19.0986,1522.86,128.45,22.39,25.9184,9.34884,9,5,2,98372638.831312,N/A
70-ee-50-03-b8-ac,16-10-05,01,24.8108,2508.17,134.53,18.96,30.6132,13.9565,9,5,2,105399468.940504,N/A
70-ee-50-03-b8-ac,16-10-05,02,15.8197,1613.35,141.33,27.58,28.0549,9.38182,9,5,2,81977590.283682,N/A
70-ee-50-03-b8-ac,16-10-05,03,20.1333,1489.33,127.64,22.07,40.0678,8.86047,9,5,2,113507704.949742,N/A
70-ee-50-03-b8-ac,16-10-05,04,20.5319,1587.77,139.80,22.52,29.5119,8.93617,8,5,2,122966929.285925,N/A
70-ee-50-03-b8-ac,16-10-05,05,21.9706,1891.43,131.74,20.95,31.5689,10.9714,10,5,2,73780369.121937,N/A
70-ee-50-03-b8-ac,16-10-05,06,15.1125,1349.57,138.78,26.46,25.623,8.54717,8,5,2,245935136.827135,N/A
70-ee-50-03-b8-ac,16-10-05,07,18.3904,1760.5,123.27,21.87,30.2427,11.4167,10,5,2,98374291.051550,N/A
70-ee-50-03-b8-ac,16-10-05,08,16.6564,1460.52,141.95,26.11,22.239,8.5,9,5,2,92226129.330839,N/A
70-ee-50-03-b8-ac,16-10-05,09,15.0503,1526.93,146.07,28.91,20.1228,8.74138,9,5,2,86801277.752859,N/A
70-ee-50-03-b8-ac,16-10-05,10,17.7289,1644.76,137.21,23.45,32.9982,10.102,9,5,2,147562490.975057,N/A
70-ee-50-03-b8-ac,16-10-05,11,17.1429,1553.92,137.59,24.81,26.6815,9.33962,9,5,2,98375276.451188,N/A
70-ee-50-03-b8-ac,16-10-05,12,15.1154,1557.51,146.84,28.74,23.0151,9.06122,7,5,2,122969376.333176,N/A
70-ee-50-03-b8-ac,16-10-05,13,18.7161,1809.85,137.38,22.78,29.039,11.0488,8,5,2,105402566.158949,N/A
70-ee-50-03-b8-ac,16-10-05,14,14.4573,1364.41,140.31,27.91,23.3256,8.3662,7,5,2,122969988.167799,N/A
70-ee-50-03-b8-ac,16-10-05,15,11.8263,1199.62,138.86,31.99,21.7865,7.69014,7,5,2,122970257.838225,N/A
70-ee-50-03-b8-ac,16-10-05,16,18.2156,1533.69,127.56,21.00,27.6489,10.25,7,5,2,147564638.510410,N/A
70-ee-50-03-b8-ac,16-10-05,17,21.7552,2084.75,143.39,21.23,27.3424,11.8333,9,5,2,105403551.305827,N/A
70-ee-50-03-b8-ac,16-10-05,18,14.6269,1779.4,136.27,26.74,24.7524,11.3125,9,5,2,92228388.537919,N/A
70-ee-50-03-b8-ac,16-10-05,19,11.4952,1353.25,151.34,33.95,22.7999,8.33333,7,5,2,113512138.931306,N/A
70-ee-50-03-b8-ac,16-10-05,20,14.4407,1941.22,151.81,30.25,21.9551,11.1333,8,5,2,105404371.887811,N/A
70-ee-50-03-b8-ac,16-10-05,21,14.3693,1610.54,135.07,27.27,24.258,10.3125,8,5,2,113512676.598022,N/A
70-ee-50-03-b8-ac,16-10-05,22,22.5868,1950.1,128.38,21.00,31.5181,10.7419,8,5,2,77666761.129011,N/A
70-ee-50-03-b8-ac,16-10-05,23,13.4769,1481.53,134.18,27.87,23.7411,9.68421,8,5,2,105405158.423893,N/A
70-ee-50-18-34-43,16-10-05,00,5.57143,215.152,62.15,16.11,132.352,4.66171,11,7,2,1475586541.606638,1347.111317
70-ee-50-18-34-43,16-10-05,01,5.91089,185.942,57.96,15.06,141.848,4.15464,11,7,2,1475590322.035774,538.773169
70-ee-50-18-34-43,16-10-05,02,5.31944,196.819,57.02,14.82,142.913,4.76667,9,8,2,1475594101.466242,1625.115185
70-ee-50-18-34-43,16-10-05,03,4.98226,199.848,57.19,14.32,116.551,5.25292,12,7,2,737798941.547497,1002.425417
70-ee-50-18-34-43,16-10-05,04,5.5237,282.648,71.43,21.47,121.389,4.62637,24,14,2,98373528.124123,687.125112
70-ee-50-18-34-43,16-10-05,05,5.57757,194.496,55.57,14.52,113.621,4.6791,11,7,2,1475605261.751472,638.356688
70-ee-50-18-34-43,16-10-05,06,5.68841,194.361,55.81,14.23,150.111,4.71103,11,7,2,737804521.055277,1059.135684
70-ee-50-18-34-43,16-10-05,07,4.92952,192.77,56.45,14.48,145.344,5.03333,11,7,2,491870882.552909,981.093251
70-ee-50-18-34-43,16-10-05,08,5.65385,7083.21,536.31,492.00,91.0757,4.98,11,7,2,737808211.514571,954.779292
70-ee-50-18-34-43,16-10-05,09,5.34571,4529.34,475.69,342.17,124.023,4.76667,12,8,2,1475620201.510837,1081.599846
70-ee-50-18-34-43,16-10-05,10,4.86433,13207.4,590.17,959.91,43.8785,5.22989,14,8,2,491875079.570585,846.462641
70-ee-50-18-34-43,16-10-05,11,4.94702,15957,624.95,1188.14,75.9012,5.0597,13,7,2,491876280.479466,889.127805
70-ee-50-18-34-43,16-10-05,12,4.93377,224.255,62.90,15.94,132.352,5.31765,12,8,2,737816040.858768,969.136212
70-ee-50-18-34-43,16-10-05,13,4.87746,1245.79,249.68,85.53,483.844,5.52632,13,7,2,737817843.574020,515.867939
70-ee-50-18-34-43,16-10-05,14,5.23799,19295.2,655.77,1340.96,40.0484,5.232,14,8,2,737819730.816206,642.867951
70-ee-50-18-34-43,16-10-05,15,3.827,25000.3,667.74,1809.04,30.2296,6.14118,25,14,2,105402947.298392,865.447115
70-ee-50-18-34-43,16-10-05,16,5.31409,9408.18,564.27,752.81,61.8893,4.5,10,7,2,737822431.055816,1121.635868
70-ee-50-18-34-43,16-10-05,17,6.00752,932.036,211.36,71.88,449.194,4.28881,12,8,2,295129987.778223,961.756552
